Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Sales per Item,Store ID
4693,Wallet,386.0,2/15/2023,4.8,Credit Card,300.0,6.0
3080,Handbag,386.0,2/5/2021,4.4,Online Payment,79.0,3.0
3055,Handbag,386.0,2/13/2021,3.1,Debit Card,176.0,1.0
3105,Wallet,386.0,12/3/2021,2.6,Credit Card,163.0,3.0
3568,Handbag,386.0,1/23/2022,3.7,Credit Card,78.0,3.0
3162,Wallet,386.0,12/12/2020,2.5,Online Payment,104.0,3.0
3109,Wallet,385.0,12/7/2022,2.7,Cash,147.0,5.0
3357,Handbag,385.0,2/13/2022,2.8,Online Payment,71.0,8.0
3455,Wallet,385.0,2/22/2021,1.2,Online Payment,263.0,8.0
4673,Handbag,385.0,2/24/2019,4.3,Credit Card,124.0,7.0
3647,Handbag,385.0,12/22/2021,2.1,Cash,129.0,4.0
3019,Handbag,385.0,1/25/2021,3.4,Online Payment,153.0,6.0
4716,Handbag,385.0,12/10/2022,1.4,Credit Card,178.0,9.0
4113,Handbag,385.0,12/21/2019,4.3,Credit Card,155.0,8.0
3357,Handbag,385.0,12/16/2020,2.0,Debit Card,218.0,6.0
4576,Handbag,384.0,12/21/2020,3.3,Online Payment,145.0,7.0
3945,Handbag,384.0,2/27/2022,2.9,Online Payment,229.0,2.0
3707,Handbag,384.0,9/8/2019,1.3,Debit Card,153.0,9.0
4361,Handbag,384.0,1/18/2020,4.1,Debit Card,89.0,7.0
4601,Handbag,384.0,2/27/2022,1.3,Cash,230.0,10.0
3755,Wallet,384.0,12/15/2019,5.0,Debit Card,129.0,7.0
4908,Handbag,384.0,9/19/2019,2.6,Cash,158.0,4.0
3298,Handbag,384.0,9/17/2023,2.4,Cash,253.0,3.0
3272,Handbag,384.0,9/18/2022,2.3,Cash,90.0,4.0
4020,Handbag,384.0,12/17/2023,3.7,Credit Card,78.0,4.0
4412,Handbag,384.0,2/15/2022,2.2,Credit Card,88.0,7.0
3530,Wallet,384.0,12/4/2020,5.0,Credit Card,217.0,10.0
3138,Handbag,384.0,12/22/2019,3.6,Credit Card,155.0,10.0
4661,Handbag,383.0,2/15/2022,1.9,Credit Card,192.0,1.0
3193,Handbag,383.0,2/7/2021,1.8,Cash,134.0,7.0
4797,Handbag,383.0,2/4/2023,2.7,Debit Card,241.0,5.0
3400,Handbag,383.0,2/13/2021,1.3,Credit Card,70.0,9.0
3357,Handbag,383.0,9/15/2019,1.9,Debit Card,203.0,1.0
3777,Handbag,382.0,12/5/2020,1.2,Online Payment,235.0,1.0
4490,Handbag,382.0,2/2/2022,3.8,Cash,208.0,7.0
3307,Wallet,382.0,12/22/2021,2.1,Debit Card,65.0,7.0
4208,Handbag,382.0,12/25/2019,2.8,Credit Card,230.0,9.0
4278,Handbag,382.0,2/4/2019,1.8,Cash,236.0,7.0
4785,Handbag,382.0,11/25/2020,4.0,Cash,134.0,3.0
3047,Handbag,381.0,9/16/2023,2.8,Online Payment,197.0,2.0
4027,Handbag,381.0,12/18/2020,4.2,Online Payment,73.0,4.0
4934,Handbag,381.0,2/5/2022,2.7,Credit Card,220.0,3.0
4664,Wallet,381.0,1/27/2019,4.1,Debit Card,208.0,7.0
3395,Handbag,381.0,9/3/2020,2.8,Cash,92.0,8.0
3241,Handbag,381.0,1/19/2021,2.6,Debit Card,146.0,1.0
4022,Tunic,381.0,3/13/2022,3.4,Online Payment,199.0,4.0
4489,Tunic,381.0,5/21/2022,4.9,Credit Card,156.0,3.0
3477,Handbag,381.0,12/16/2023,2.9,Online Payment,240.0,10.0
3254,Handbag,380.0,12/27/2021,3.6,Online Payment,166.0,1.0
3897,Wallet,380.0,2/23/2019,4.2,Credit Card,199.0,1.0
3475,Handbag,380.0,1/18/2020,3.2,Cash,227.0,7.0
4955,Handbag,380.0,1/24/2020,1.1,Credit Card,160.0,5.0
3828,Handbag,380.0,9/8/2020,1.1,Online Payment,226.0,10.0
4696,Handbag,380.0,12/22/2020,4.6,Credit Card,183.0,5.0
3737,Handbag,380.0,2/28/2022,4.8,Credit Card,144.0,1.0
4937,Handbag,379.0,2/13/2023,3.1,Credit Card,99.0,3.0
3580,Wallet,379.0,12/24/2023,2.6,Cash,194.0,6.0
4067,Handbag,379.0,1/13/2019,1.8,Debit Card,101.0,10.0
4055,Wallet,379.0,2/5/2022,2.0,Debit Card,107.0,8.0
4508,Handbag,379.0,12/7/2019,3.3,Credit Card,98.0,10.0
4407,Handbag,378.0,2/12/2019,1.1,Debit Card,271.0,8.0
3117,Handbag,378.0,1/11/2019,3.4,Credit Card,285.0,10.0
3047,Handbag,378.0,1/1/2023,2.7,Credit Card,135.0,4.0
3046,Tunic,378.0,4/27/2019,4.0,Cash,200.0,9.0
3031,Wallet,378.0,1/10/2023,1.5,Debit Card,74.0,5.0
3208,Tunic,378.0,4/23/2021,2.6,Online Payment,118.0,10.0
3384,Handbag,377.0,2/27/2020,2.5,Debit Card,131.0,2.0
3931,Handbag,377.0,1/20/2023,2.3,Cash,194.0,1.0
3126,Leggings,377.0,4/16/2022,1.8,Online Payment,187.0,7.0
3548,Handbag,377.0,2/10/2019,2.4,Debit Card,204.0,2.0
4639,Handbag,377.0,12/2/2023,1.6,Credit Card,233.0,5.0
3049,Handbag,377.0,11/22/2020,4.6,Online Payment,138.0,2.0
3747,Handbag,377.0,9/25/2020,3.6,Cash,114.0,6.0
3688,Handbag,376.0,12/22/2023,3.9,Cash,194.0,9.0
3230,Handbag,376.0,10/19/2022,2.8,Credit Card,119.0,1.0
3140,Handbag,376.0,9/7/2022,2.8,Debit Card,191.0,1.0
3728,Wallet,376.0,2/16/2022,3.4,Credit Card,93.0,9.0
3954,Handbag,375.0,2/16/2022,4.5,Cash,127.0,7.0
3145,Handbag,375.0,1/4/2023,3.9,Credit Card,94.0,1.0
3082,Wallet,375.0,12/6/2021,3.5,Online Payment,128.0,8.0
4758,Handbag,375.0,1/21/2020,3.3,Debit Card,115.0,1.0
3031,Handbag,375.0,1/20/2022,1.6,Cash,207.0,10.0
3374,Handbag,375.0,11/26/2019,2.3,Cash,165.0,10.0
3406,Handbag,375.0,11/26/2022,4.0,Online Payment,178.0,6.0
4810,Handbag,375.0,1/10/2021,3.0,Debit Card,140.0,8.0
3803,Handbag,375.0,2/1/2021,1.8,Debit Card,217.0,5.0
3488,Handbag,374.0,2/1/2020,4.5,Online Payment,106.0,1.0
4927,Handbag,374.0,1/25/2020,4.1,Debit Card,144.0,1.0
3127,Handbag,374.0,2/27/2022,1.8,Online Payment,253.0,3.0
4698,Handbag,374.0,9/23/2022,2.0,Debit Card,101.0,4.0
4154,Handbag,374.0,1/13/2023,2.9,Online Payment,198.0,2.0
3071,Handbag,374.0,2/21/2019,1.6,Debit Card,84.0,10.0
4921,Wallet,374.0,2/9/2020,1.6,Cash,130.0,3.0
3864,Handbag,373.0,11/12/2020,3.9,Online Payment,212.0,1.0
4288,Handbag,373.0,11/18/2021,1.2,Cash,58.0,7.0
4706,Handbag,373.0,12/21/2021,3.3,Credit Card,88.0,3.0
4625,Handbag,373.0,1/24/2021,1.6,Debit Card,254.0,3.0
3009,Handbag,373.0,2/20/2022,3.6,Cash,83.0,2.0
4861,Handbag,373.0,9/24/2019,4.8,Credit Card,92.0,2.0
3082,Handbag,373.0,1/3/2021,4.4,Debit Card,163.0,4.0
4713,Handbag,373.0,1/21/2022,4.2,Online Payment,199.0,4.0
3329,Handbag,373.0,12/20/2019,2.8,Debit Card,92.0,1.0
3122,Handbag,373.0,2/3/2019,4.9,Credit Card,256.0,7.0
4044,Handbag,373.0,10/4/2022,3.5,Credit Card,76.0,9.0
3785,Wallet,372.0,12/8/2022,2.6,Credit Card,135.0,3.0
4771,Handbag,372.0,12/2/2022,3.0,Credit Card,77.0,3.0
3701,Tunic,372.0,5/1/2022,3.9,Cash,147.0,10.0
3338,Wallet,372.0,12/12/2021,3.7,Online Payment,123.0,2.0
3261,Handbag,372.0,12/24/2021,2.0,Online Payment,128.0,3.0
3751,Handbag,372.0,12/26/2020,4.5,Online Payment,116.0,7.0
3990,Handbag,371.0,1/5/2020,2.3,Debit Card,70.0,5.0
3725,Handbag,371.0,9/2/2021,4.0,Debit Card,157.0,4.0
4705,Handbag,371.0,1/13/2022,3.1,Online Payment,208.0,1.0
3248,Wallet,371.0,2/5/2023,1.1,Debit Card,201.0,5.0
3156,Handbag,371.0,2/13/2019,4.5,Debit Card,228.0,4.0
4444,Handbag,371.0,12/19/2021,4.0,Credit Card,84.0,4.0
3223,Handbag,370.0,1/26/2021,4.2,Credit Card,140.0,8.0
3381,Handbag,370.0,10/2/2019,5.0,Debit Card,66.0,7.0
4692,Handbag,370.0,2/17/2021,3.2,Cash,103.0,10.0
4287,Handbag,370.0,12/13/2023,1.1,Cash,219.0,4.0
4836,Handbag,370.0,1/26/2019,4.9,Credit Card,236.0,10.0
4521,Handbag,370.0,2/8/2020,3.4,Credit Card,225.0,10.0
4503,Handbag,369.0,2/28/2019,4.5,Debit Card,204.0,1.0
3798,Handbag,369.0,1/6/2019,2.7,Debit Card,200.0,4.0
3100,Wallet,369.0,12/22/2022,2.3,Cash,237.0,1.0
4696,Handbag,368.0,2/12/2021,1.3,Debit Card,65.0,4.0
4646,Handbag,368.0,12/3/2023,1.2,Cash,53.0,10.0
3691,Handbag,368.0,12/17/2022,1.3,Credit Card,314.0,9.0
3994,Handbag,368.0,9/27/2020,3.4,Online Payment,147.0,8.0
3847,Handbag,368.0,12/16/2023,4.3,Credit Card,72.0,1.0
4589,Handbag,368.0,12/25/2021,4.7,Cash,97.0,8.0
4678,Handbag,368.0,11/19/2023,4.8,Debit Card,95.0,8.0
3369,Wallet,368.0,12/14/2022,1.9,Debit Card,193.0,4.0
3900,Handbag,368.0,2/4/2020,2.5,Credit Card,210.0,6.0
3989,Wallet,368.0,2/24/2019,2.9,Cash,134.0,7.0
4884,Handbag,368.0,12/7/2019,3.1,Debit Card,145.0,9.0
3643,Handbag,368.0,10/19/2022,4.9,Credit Card,61.0,10.0
4548,Handbag,368.0,12/11/2021,2.2,Online Payment,165.0,3.0
3027,Handbag,368.0,9/25/2019,2.1,Credit Card,59.0,5.0
3058,Handbag,368.0,2/25/2019,1.7,Credit Card,118.0,9.0
4298,Wallet,368.0,12/17/2022,3.9,Cash,154.0,7.0
4730,Handbag,367.0,2/26/2020,2.1,Debit Card,149.0,9.0
4737,Wallet,367.0,1/6/2021,5.0,Online Payment,202.0,6.0
4907,Handbag,367.0,2/20/2020,3.4,Debit Card,178.0,8.0
4424,Wallet,367.0,12/9/2019,3.3,Cash,206.0,7.0
4059,Handbag,367.0,1/11/2019,3.9,Debit Card,65.0,2.0
4860,Handbag,367.0,2/20/2023,3.7,Debit Card,141.0,9.0
4640,Handbag,367.0,11/18/2020,4.0,Online Payment,281.0,8.0
4563,Wallet,367.0,1/24/2021,4.4,Online Payment,60.0,5.0
4505,Handbag,366.0,2/25/2023,3.5,Cash,82.0,8.0
4691,Wallet,366.0,2/12/2022,3.9,Online Payment,344.0,3.0
4774,Handbag,366.0,2/28/2022,1.6,Online Payment,244.0,2.0
4334,Handbag,366.0,2/16/2020,3.4,Credit Card,174.0,5.0
4463,Wallet,366.0,2/6/2022,4.9,Cash,167.0,5.0
4228,Wallet,366.0,12/15/2023,2.0,Cash,91.0,3.0
4889,Wallet,366.0,2/5/2022,3.6,Online Payment,204.0,10.0
4346,Handbag,366.0,12/4/2021,3.9,Credit Card,81.0,7.0
3665,Handbag,366.0,2/25/2020,2.0,Credit Card,173.0,7.0
4924,Handbag,366.0,12/15/2019,1.2,Cash,228.0,9.0
4187,Handbag,366.0,2/17/2023,1.3,Online Payment,122.0,10.0
3185,Handbag,366.0,12/14/2019,3.9,Online Payment,219.0,4.0
4016,Handbag,365.0,10/28/2020,3.1,Credit Card,164.0,2.0
4416,Wallet,365.0,2/3/2019,1.1,Cash,109.0,9.0
4842,Handbag,365.0,2/11/2021,2.6,Credit Card,157.0,8.0
3186,Handbag,365.0,11/9/2023,2.0,Credit Card,185.0,7.0
3459,Handbag,365.0,12/12/2020,4.8,Debit Card,209.0,7.0
3582,Wallet,365.0,1/6/2023,4.6,Credit Card,89.0,2.0
3775,Handbag,365.0,1/10/2020,2.0,Debit Card,66.0,3.0
4780,Tunic,365.0,5/13/2019,4.3,Credit Card,94.0,2.0
4359,Handbag,364.0,12/13/2022,3.8,Cash,234.0,5.0
3932,Tunic,364.0,5/21/2022,4.4,Online Payment,156.0,7.0
4842,Wallet,364.0,12/21/2019,2.4,Cash,120.0,2.0
4983,Tunic,364.0,4/13/2021,4.4,Debit Card,69.0,2.0
3032,Handbag,364.0,1/14/2022,1.3,Debit Card,207.0,7.0
3046,Handbag,364.0,2/19/2023,2.9,Online Payment,270.0,9.0
4571,Handbag,364.0,2/10/2023,3.1,Online Payment,135.0,2.0
3261,Handbag,364.0,2/3/2022,1.0,Debit Card,70.0,8.0
3719,Handbag,364.0,2/4/2019,3.9,Online Payment,91.0,5.0
3746,Wallet,364.0,12/27/2020,1.4,Cash,251.0,5.0
4322,Wallet,364.0,12/25/2022,2.2,Credit Card,64.0,8.0
3227,Tunic,364.0,3/9/2021,1.4,Online Payment,213.0,10.0
4916,Handbag,364.0,11/20/2021,1.1,Debit Card,111.0,4.0
3856,Handbag,363.0,1/11/2021,1.5,Cash,171.0,1.0
4442,Handbag,363.0,9/3/2020,1.0,Debit Card,197.0,2.0
4888,Handbag,363.0,12/8/2019,1.5,Cash,148.0,9.0
4560,Handbag,363.0,2/19/2019,1.3,Credit Card,156.0,9.0
3728,Handbag,363.0,9/5/2020,4.9,Debit Card,58.0,1.0
3516,Handbag,363.0,12/17/2021,3.3,Cash,215.0,9.0
4045,Handbag,363.0,1/12/2021,3.5,Debit Card,164.0,4.0
4756,Handbag,363.0,2/11/2022,1.9,Credit Card,96.0,5.0
3942,Handbag,363.0,2/5/2021,2.9,Cash,192.0,2.0
3181,Handbag,362.0,2/12/2023,4.9,Credit Card,257.0,3.0
4320,Handbag,362.0,12/12/2020,4.2,Credit Card,48.0,2.0
4248,Wallet,362.0,2/13/2021,3.1,Cash,129.0,4.0
3295,Handbag,362.0,12/16/2022,3.9,Credit Card,176.0,2.0
3998,Wallet,362.0,2/7/2021,2.3,Cash,176.0,2.0
4626,Handbag,362.0,11/2/2019,1.0,Credit Card,211.0,9.0
3665,Handbag,362.0,2/23/2020,1.9,Credit Card,48.0,1.0
4295,Wallet,362.0,2/23/2020,4.2,Cash,78.0,4.0
3100,Handbag,362.0,12/14/2019,4.6,Cash,180.0,10.0
4562,Wallet,362.0,1/13/2021,2.2,Online Payment,243.0,8.0
4102,Wallet,362.0,2/19/2023,2.0,Credit Card,225.0,3.0
3636,Handbag,361.0,12/10/2023,3.9,Debit Card,56.0,1.0
3728,Handbag,361.0,10/9/2021,2.1,Credit Card,68.0,3.0
3109,Handbag,361.0,10/6/2021,1.8,Credit Card,68.0,10.0
3341,Handbag,361.0,12/27/2023,2.7,Credit Card,233.0,4.0
3964,Handbag,361.0,12/12/2021,1.4,Debit Card,102.0,1.0
4066,Handbag,361.0,1/3/2021,3.5,Debit Card,180.0,2.0
4315,Handbag,361.0,2/8/2023,4.4,Cash,63.0,9.0
3547,Handbag,361.0,9/12/2020,3.0,Debit Card,288.0,8.0
4862,Handbag,361.0,12/22/2022,4.6,Online Payment,196.0,9.0
4988,Handbag,361.0,2/28/2023,1.7,Online Payment,163.0,6.0
3067,Handbag,360.0,10/11/2021,4.5,Debit Card,267.0,3.0
4708,Handbag,360.0,12/18/2020,3.3,Cash,51.0,4.0
3055,Wallet,360.0,2/1/2020,2.7,Online Payment,193.0,8.0
4440,Handbag,360.0,12/18/2019,4.7,Online Payment,248.0,4.0
4188,Handbag,360.0,11/13/2021,4.6,Cash,161.0,2.0
4581,Handbag,360.0,2/21/2022,3.5,Cash,207.0,3.0
4523,Handbag,360.0,12/2/2021,3.4,Cash,48.0,5.0
3002,Leggings,360.0,4/15/2023,3.8,Online Payment,164.0,4.0
4313,Handbag,360.0,1/26/2023,2.1,Online Payment,129.0,2.0
3687,Handbag,359.0,2/25/2023,3.0,Cash,156.0,1.0
3103,Tunic,359.0,4/10/2019,3.4,Debit Card,159.0,9.0
3062,Tunic,359.0,5/13/2022,2.7,Cash,67.0,4.0
4328,Handbag,359.0,12/3/2023,2.7,Credit Card,195.0,8.0
3895,Handbag,359.0,11/11/2019,4.4,Online Payment,74.0,8.0
3499,Handbag,359.0,2/5/2023,3.4,Credit Card,58.0,10.0
3067,Wallet,358.0,12/25/2023,4.2,Credit Card,93.0,10.0
4153,Handbag,358.0,12/14/2023,2.1,Debit Card,100.0,9.0
3011,Handbag,358.0,11/12/2021,1.5,Cash,56.0,8.0
3843,Wallet,358.0,1/3/2021,1.5,Debit Card,202.0,7.0
3400,Handbag,358.0,1/20/2020,1.8,Credit Card,254.0,1.0
4900,Handbag,358.0,2/25/2019,2.3,Debit Card,171.0,10.0
4813,Handbag,358.0,2/19/2019,2.1,Debit Card,44.0,1.0
4525,Wallet,358.0,12/19/2021,1.7,Debit Card,204.0,1.0
4869,Handbag,358.0,12/25/2021,1.4,Debit Card,70.0,10.0
3469,Handbag,358.0,12/10/2022,4.4,Cash,101.0,10.0
4815,Handbag,358.0,2/24/2021,4.3,Online Payment,134.0,2.0
3044,Wallet,357.0,12/26/2019,2.5,Online Payment,143.0,4.0
3967,Handbag,357.0,1/12/2020,1.5,Debit Card,206.0,7.0
3220,Handbag,357.0,1/10/2023,4.6,Debit Card,175.0,7.0
4606,Handbag,357.0,9/21/2023,1.9,Online Payment,208.0,3.0
4308,Handbag,357.0,9/4/2021,1.6,Online Payment,110.0,9.0
4363,Handbag,357.0,2/22/2022,2.9,Online Payment,158.0,7.0
3761,Handbag,357.0,2/27/2022,3.4,Online Payment,268.0,5.0
3211,Handbag,357.0,2/12/2020,2.7,Credit Card,77.0,4.0
4716,Wallet,357.0,2/2/2019,4.7,Online Payment,130.0,1.0
4583,Handbag,357.0,1/10/2021,3.1,Debit Card,66.0,9.0
4549,Handbag,357.0,2/3/2021,3.8,Debit Card,101.0,3.0
4910,Wallet,357.0,2/2/2019,2.0,Debit Card,88.0,1.0
4740,Handbag,356.0,1/21/2022,2.3,Cash,230.0,6.0
4343,Handbag,356.0,2/23/2019,1.7,Debit Card,150.0,3.0
4807,Wallet,356.0,12/3/2019,1.2,Credit Card,170.0,6.0
3501,Handbag,356.0,2/7/2021,2.8,Online Payment,181.0,6.0
3058,Handbag,356.0,11/6/2022,2.3,Credit Card,181.0,5.0
3868,Handbag,355.0,2/3/2023,1.3,Cash,164.0,5.0
4518,Handbag,355.0,1/15/2023,3.2,Credit Card,280.0,7.0
3045,Handbag,355.0,2/13/2021,2.9,Cash,59.0,9.0
4596,Handbag,355.0,2/12/2022,4.5,Online Payment,49.0,1.0
3544,Handbag,355.0,12/8/2019,2.3,Cash,215.0,3.0
4433,Handbag,355.0,1/27/2019,4.9,Cash,213.0,8.0
4895,Handbag,355.0,2/7/2021,3.9,Online Payment,169.0,5.0
4266,Handbag,355.0,12/17/2021,2.1,Debit Card,53.0,4.0
3673,Handbag,355.0,11/13/2021,2.6,Debit Card,83.0,2.0
3465,Handbag,355.0,2/11/2022,3.8,Online Payment,172.0,9.0
3345,Handbag,355.0,9/23/2023,4.7,Credit Card,51.0,1.0
4645,Handbag,354.0,2/18/2023,3.8,Cash,168.0,10.0
4810,Handbag,354.0,1/14/2023,2.2,Cash,51.0,6.0
4630,Handbag,354.0,11/26/2023,1.7,Debit Card,149.0,9.0
4124,Wallet,354.0,1/26/2020,1.0,Online Payment,85.0,8.0
4651,Handbag,354.0,12/19/2023,3.0,Cash,76.0,9.0
4331,Handbag,354.0,1/12/2022,4.2,Debit Card,147.0,9.0
3008,Wallet,354.0,12/27/2020,2.2,Cash,117.0,7.0
3633,Handbag,353.0,12/19/2020,4.9,Online Payment,157.0,9.0
3105,Handbag,353.0,1/13/2020,3.0,Debit Card,216.0,6.0
4386,Handbag,353.0,11/15/2020,1.0,Cash,177.0,1.0
4581,Handbag,353.0,10/6/2022,1.2,Cash,83.0,9.0
3105,Handbag,353.0,12/10/2023,3.7,Credit Card,51.0,7.0
4664,Handbag,353.0,12/3/2022,1.5,Debit Card,93.0,10.0
4801,Handbag,353.0,1/12/2022,1.6,Debit Card,104.0,7.0
4197,Handbag,353.0,1/21/2021,3.1,Debit Card,169.0,8.0
3672,Handbag,353.0,12/26/2021,2.5,Credit Card,138.0,5.0
4865,Handbag,353.0,12/28/2021,4.2,Cash,44.0,3.0
4548,Handbag,352.0,12/26/2020,1.9,Cash,172.0,5.0
3140,Handbag,352.0,2/15/2020,2.6,Online Payment,243.0,10.0
4990,Handbag,352.0,12/15/2021,2.5,Credit Card,223.0,4.0
3568,Wallet,352.0,2/23/2019,4.7,Credit Card,229.0,7.0
3187,Handbag,352.0,1/24/2019,3.3,Credit Card,139.0,7.0
4979,Handbag,352.0,11/21/2023,1.2,Debit Card,95.0,9.0
4808,Handbag,352.0,2/25/2022,4.5,Credit Card,187.0,1.0
4061,Wallet,352.0,1/9/2021,4.7,Credit Card,68.0,7.0
4901,Handbag,351.0,12/22/2022,1.7,Online Payment,259.0,6.0
3041,Handbag,351.0,1/9/2022,2.4,Cash,101.0,7.0
4747,Handbag,351.0,2/9/2021,4.2,Online Payment,44.0,6.0
3491,Handbag,351.0,2/13/2021,4.9,Credit Card,133.0,1.0
3227,Tunic,351.0,5/16/2020,2.8,Cash,76.0,4.0
3626,Handbag,351.0,2/14/2019,4.4,Debit Card,229.0,2.0
4289,Wallet,351.0,2/26/2021,2.8,Credit Card,52.0,3.0
4783,Handbag,350.0,10/21/2019,4.9,Credit Card,108.0,10.0
4475,Handbag,350.0,1/12/2023,3.3,Online Payment,197.0,5.0
4603,Handbag,350.0,9/25/2023,4.1,Debit Card,193.0,8.0
4041,Handbag,350.0,2/14/2019,3.3,Online Payment,47.0,3.0
3009,Handbag,350.0,9/18/2021,2.6,Cash,86.0,4.0
4524,Leggings,350.0,6/19/2021,3.4,Debit Card,115.0,3.0
4317,Handbag,350.0,12/25/2022,2.5,Debit Card,103.0,7.0
3494,Handbag,350.0,12/10/2022,1.5,Credit Card,209.0,5.0
4186,Handbag,350.0,2/15/2020,3.1,Credit Card,233.0,2.0
4994,Wallet,350.0,2/7/2021,4.9,Cash,151.0,1.0
3988,Handbag,350.0,1/12/2023,2.7,Debit Card,88.0,3.0
3650,Handbag,350.0,12/23/2023,2.8,Cash,108.0,6.0
4335,Handbag,350.0,9/23/2020,4.5,Debit Card,129.0,1.0
4475,Tunic,350.0,4/3/2021,4.2,Credit Card,189.0,2.0
3523,Wallet,349.0,1/22/2023,3.3,Online Payment,126.0,10.0
4438,Wallet,349.0,12/28/2022,1.4,Online Payment,71.0,7.0
3275,Handbag,349.0,1/3/2021,1.2,Credit Card,185.0,5.0
3057,Handbag,349.0,12/20/2020,3.0,Credit Card,83.0,4.0
3251,Wallet,349.0,12/26/2020,2.5,Online Payment,141.0,3.0
3368,Wallet,349.0,2/13/2022,4.7,Debit Card,141.0,10.0
3989,Handbag,348.0,2/28/2021,1.5,Online Payment,141.0,8.0
3036,Handbag,348.0,12/17/2022,3.3,Cash,200.0,10.0
4098,Wallet,348.0,1/21/2019,1.8,Cash,105.0,7.0
3465,Handbag,348.0,12/19/2020,1.2,Cash,48.0,1.0
3744,Handbag,348.0,9/20/2021,3.4,Debit Card,63.0,9.0
3673,Handbag,348.0,1/24/2019,1.8,Online Payment,170.0,7.0
3103,Handbag,348.0,2/5/2020,4.4,Credit Card,44.0,8.0
4167,Handbag,348.0,12/24/2023,2.7,Credit Card,151.0,6.0
4793,Handbag,348.0,2/13/2023,2.5,Credit Card,150.0,10.0
4321,Tunic,348.0,5/28/2022,3.6,Online Payment,47.0,9.0
3962,Handbag,348.0,1/9/2022,3.5,Debit Card,125.0,3.0
4792,Handbag,348.0,12/20/2019,3.1,Credit Card,70.0,1.0
3340,Handbag,348.0,1/15/2021,3.2,Cash,81.0,2.0
4335,Wallet,347.0,2/21/2020,2.0,Debit Card,105.0,4.0
3983,Handbag,347.0,1/13/2022,2.3,Cash,170.0,5.0
3264,Handbag,347.0,9/7/2022,4.4,Credit Card,227.0,5.0
3909,Handbag,347.0,2/7/2019,4.2,Credit Card,121.0,4.0
4458,Handbag,347.0,2/17/2021,2.4,Debit Card,137.0,1.0
3179,Handbag,347.0,12/3/2020,3.0,Credit Card,248.0,8.0
3744,Wallet,347.0,1/21/2022,1.1,Debit Card,177.0,9.0
3808,Tunic,347.0,4/19/2022,2.1,Credit Card,141.0,5.0
3776,Handbag,347.0,2/2/2022,2.8,Credit Card,130.0,2.0
3168,Handbag,347.0,1/1/2022,2.7,Cash,154.0,10.0
3051,Handbag,347.0,10/18/2019,2.2,Debit Card,88.0,5.0
3432,Wallet,346.0,12/13/2023,1.1,Cash,104.0,1.0
3065,Tunic,346.0,4/5/2019,4.9,Credit Card,157.0,8.0
4008,Handbag,346.0,12/23/2022,2.5,Cash,218.0,1.0
3787,Handbag,346.0,1/18/2022,3.9,Credit Card,109.0,2.0
3315,Handbag,346.0,9/10/2020,3.3,Credit Card,233.0,7.0
4788,Handbag,346.0,1/21/2020,4.3,Debit Card,227.0,10.0
3444,Handbag,346.0,12/16/2020,2.9,Online Payment,162.0,9.0
3404,Handbag,346.0,1/3/2023,4.6,Credit Card,137.0,7.0
3231,Handbag,346.0,12/20/2020,1.4,Cash,80.0,9.0
4907,Handbag,346.0,10/1/2022,3.6,Cash,170.0,4.0
3289,Handbag,346.0,12/23/2023,4.5,Cash,222.0,4.0
3446,Handbag,346.0,11/26/2022,4.4,Debit Card,123.0,3.0
3964,Wallet,346.0,12/27/2020,3.3,Cash,44.0,1.0
3359,Handbag,346.0,2/19/2021,4.6,Cash,163.0,5.0
3399,Handbag,346.0,2/20/2023,3.5,Online Payment,222.0,4.0
3135,Handbag,345.0,12/15/2019,1.4,Cash,221.0,1.0
3238,Handbag,345.0,2/4/2023,3.2,Online Payment,147.0,1.0
4873,Handbag,345.0,2/2/2021,1.3,Cash,69.0,2.0
3958,Handbag,345.0,2/1/2023,4.8,Online Payment,200.0,9.0
3998,Handbag,345.0,2/11/2020,1.9,Cash,230.0,3.0
3825,Wallet,345.0,12/11/2022,2.2,Online Payment,98.0,9.0
4397,Wallet,345.0,1/22/2023,5.0,Cash,61.0,10.0
4422,Handbag,345.0,12/12/2021,2.7,Cash,175.0,5.0
3981,Wallet,345.0,2/13/2021,2.6,Debit Card,158.0,9.0
3723,Handbag,345.0,2/6/2022,3.2,Online Payment,227.0,5.0
3296,Handbag,344.0,1/23/2022,1.8,Credit Card,260.0,7.0
4555,Handbag,344.0,12/26/2022,3.8,Online Payment,114.0,7.0
3108,Handbag,344.0,12/22/2020,1.7,Online Payment,167.0,9.0
4312,Handbag,344.0,9/22/2022,2.6,Debit Card,103.0,8.0
3789,Handbag,344.0,10/9/2021,3.6,Cash,113.0,1.0
3187,Handbag,344.0,12/28/2021,4.0,Online Payment,56.0,9.0
4090,Wallet,344.0,12/23/2021,3.1,Online Payment,72.0,7.0
3029,Handbag,344.0,9/16/2022,4.0,Debit Card,202.0,4.0
4185,Handbag,344.0,10/9/2022,4.4,Debit Card,42.0,3.0
4407,Wallet,344.0,12/10/2023,1.8,Online Payment,241.0,1.0
4374,Handbag,344.0,12/26/2019,1.7,Credit Card,152.0,8.0
3894,Wallet,344.0,2/20/2022,3.5,Debit Card,243.0,1.0
4367,Handbag,344.0,12/5/2021,1.5,Credit Card,105.0,6.0
3962,Handbag,344.0,12/25/2021,4.8,Debit Card,188.0,10.0
